doy	hr	Tair	SWD	PAR	lai	Ea	Windsp m/s	precip	co2	Atm P	SoilT_2cm	SWC_2cm	flag	delta-13c	 delta-18o
251	0.5	10.1	0	0	2.95	1.2019	2	0	386.485	790.1	14.1	0.24	0	-8.51	42.13
251	1.5	9.75	0	0	2.94	1.1733	4.35	0	380.97	790.15	14.1	0.24	0	-8.35	42.13
251	2.5	9.85	0	0	2.94	1.1614	2.35	0.3	381.565	789.85	13.9	0.24	0	-8.52	42.13
251	3.5	9.65	0	0	2.94	1.1603	1.65	0	384.67	789.5	13.7	0.24	0	-8.53	42.12
251	4.5	9.55	0	0	2.94	1.1573	2.95	0	384.015	789.5	13.5	0.24	0	-8.35	42.09
251	5.5	9.6	0	0.5	2.94	1.1463	2.8	0	382.97	789.75	13.5	0.24	0	-8.44	42.1
251	6.5	9.9	16.5	40	2.94	1.1656	1.25	0	386.37	789.75	13.3	0.24	0	-8.77	42.17
251	7.5	10.15	32	83	2.94	1.186	2.65	0.3	381.97345	790.15	13.35	0.24	0	-8.72	42.25
251	8.5	10.6	88	243.5	2.93	1.2188	0.8	0	380.36212	789.9	13.65	0.24	0	-8.6	42.29
251	9.5	11.55	212.5	402.5	2.93	1.2618	0.9	0.3	378.83612	790.05	14.35	0.24	0	-8.61	42.29
251	10.5	12	172.5	344.5	2.93	1.2926	1.35	0	378.17371	790	15	0.24	0	-8.3	42.29
251	11.5	12.15	237.5	474	2.93	1.3115	2.9	0.6	377.51065	789.9	15.4	0.24	0	-8.42	42.26
251	12.5	13.95	500.5	938.5	2.93	1.368	3.4	0	377.03575	789.45	15.75	0.24	0	-8.26	42.24
251	13.5	14.8	481	944.5	2.93	1.3329	3.4	0	376.72335	788.9	17.85	0.24	0	-8.27	42.21
251	14.5	16	696	892	2.92	1.3324	3.9	0	376.45298	788.4	18.7	0.24	0	-8.27	42.2
251	15.5	15.5	249.5	587	2.92	1.3446	4.1	0	376.40665	788.05	18.85	0.24	0	-8.28	42.19
251	16.5	15.45	229	455	2.92	1.3593	4.9	0	376.60721	787.85	18.3	0.24	0	-8.31	42.21
251	17.5	14.5	122	156.5	2.92	1.336	4.55	0	377.02092	787.65	18	0.24	0	-8.36	42.19
251	18.5	13.45	24	13.5	2.92	1.232	3.65	0	378.09312	787.65	17.1	0.24	0	-8.27	42.21
251	19.5	12.7	0	0	2.92	1.2635	2.3	0	379.72346	788.3	16.5	0.24	0	-8.52	42.2
251	20.5	11.75	0	0	2.92	1.2547	1.4	0	380.5785	788.8	15.85	0.24	0	-8.41	42.17
251	21.5	10.8	0	0	2.91	1.162	1.1	0	381.03539	789.15	15.15	0.24	0	-8.59	42.14
251	22.5	9.3	0	0	2.91	1.0475	2	0	381.20746	789.2	14.45	0.24	0	-8.44	42.12
251	23.5	8.3	0	0	2.91	1.0062	0.5	0	381.51138	789.25	13.9	0.24	0	-8.39	42.11
252	0.5	7.85	0	0	2.91	1.0083	1.35	0	381.89321	789.35	13.2	0.24	0	-8.49	42.09
252	1.5	7.35	0	0	2.91	0.9728	1.2	0	382.08074	789.25	12.9	0.24	0	-8.7	42.09
252	2.5	6.95	0	0	2.91	0.9501	1.9	0	382.37503	789.2	12.5	0.24	0	-9.16	42.09
252	3.5	6.75	0	0	2.91	0.9365	1.8	0	382.71055	789.2	11.9	0.24	0	-8.95	42.1
252	4.5	6.8	0	0	2.9	0.9199	1.85	0	382.96616	789.3	11.6	0.24	0	-8.63	42.07
252	5.5	7.15	0	3	2.9	0.9639	1.65	0	383.1539	789.45	11.35	0.24	0	-8.65	42.08
252	6.5	8.25	24.5	160	2.9	1.0549	0.9	0	382.95981	789.75	11.15	0.24	0	-8.38	42.12
252	7.5	12.4	156	540.5	2.9	1.1812	0.55	0	381.7915	790.05	11.1	0.24	0	-8.57	42.2
252	8.5	15.25	465.5	936	2.9	1.228	1.35	0	380.18074	790.1	12	0.24	0	-8.74	42.24
252	9.5	17.25	660	1285.5	2.9	1.3364	1.6	0	378.65532	790.2	14.75	0.24	0	-8.43	42.25
252	10.5	18.8	815	1573	2.9	1.273	1.85	0	377.99348	790.05	16.55	0.24	0	-8.41	42.25
252	11.5	20.3	918.5	1327	2.89	1.2433	1.4	0	377.33101	789.75	18.8	0.24	0	-8.36	42.23
252	12.5	19.55	388	960.5	2.89	1.2605	3.7	0	376.85668	789.3	20.75	0.24	0	-8.24	42.21
252	13.5	20.35	683	1091.5	2.89	1.2191	2.65	0	376.54485	789.1	21.25	0.24	0	-8.23	42.19
252	14.5	21.2	415	1302	2.89	1.1689	1.9	0	376.27506	788.65	21.6	0.24	0	-8.26	42.18
252	15.5	21.65	452	1023.5	2.89	1.0534	2.5	0	376.22931	788.2	21.6	0.24	0	-8.19	42.16
252	16.5	20.45	248.5	424	2.89	0.8969	1.8	0	376.43044	788.3	21.05	0.24	0	-8.3	42.16
252	17.5	20.6	139	379	2.88	0.9832	3.15	0	376.84473	788.4	19.85	0.24	0	-8.28	42.16
252	18.5	15.75	30	19.5	2.88	1.1602	3.2	0	377.91749	788.65	18.7	0.24	0	-8.14	42.17
252	19.5	14.5	0	0	2.88	1.0002	3.1	0	379.54841	788.85	17.6	0.24	0	-8.4	42.16
252	20.5	15.65	0	0	2.88	0.9465	1.2	0	380.40403	789.45	16.7	0.24	0	-8.38	42.13
252	21.5	14.2	0	0	2.88	1.0497	0.75	0	380.86148	789.85	16.35	0.24	0	-8.48	42.09
252	22.5	13.4	0	0	2.88	1.0429	0.75	0	381.03412	789.95	15.7	0.24	0	-8.35	42.08
252	23.5	13.25	0	0	2.88	1.0769	0.7	0	381.33861	789.95	15.35	0.23	0	-8.57	42.06
253	0.5	11.6	0	0	2.87	1.0674	0.35	0	381.72102	789.95	15.2	0.23	0	-8.47	42.05
253	1.5	10.9	0	0	2.87	1.0348	1.85	0	381.90912	789.85	14.6	0.23	0	-8.63	42.04
253	2.5	10.4	0	0	2.87	0.963	1.8	0	382.20397	789.85	14.3	0.23	0	-8.72	42.04
253	3.5	8.75	0	0	2.87	0.915	1.55	0	382.54007	789.9	13.75	0.23	0	-8.93	42.04
253	4.5	8.85	0	0	2.87	0.9127	1.75	0	382.79624	790.15	13.05	0.23	0	-8.68	42
253	5.5	7.85	0	3	2.87	0.8833	1.6	0	382.98455	790.45	12.7	0.23	0	-8.63	42.03
253	6.5	9.2	52.5	153	2.87	0.9436	1.4	0	382.79103	790.8	11.9	0.23	0	-8.66	42.1
253	7.5	13.6	249.5	533.5	2.86	1.043	1.75	0	381.62328	791.25	12.1	0.23	0	-8.57	42.18
253	8.5	16.4	467	934.5	2.86	1.0596	1.65	0	380.0131	791.5	13.55	0.23	0	-8.59	42.22
253	9.5	18.55	660.5	1330.5	2.86	1.0043	1.2	0	378.48824	791.65	15.3	0.23	0	-8.35	42.21
253	10.5	20.6	867.5	1544	2.86	0.9985	1.65	0	377.82697	791.65	17.15	0.23	0	-8.29	42.2
253	11.5	20.3	591	1018.5	2.86	0.9532	1.35	0	377.16506	791.25	19	0.23	0	-8.23	42.18
253	12.5	15.1	170.5	380	2.86	1.2754	1.35	0.5	376.6913	791	19.5	0.23	0	-8.19	42.16
253	13.5	17.95	405	1078.5	2.85	1.1984	2.35	0	376.38003	790.9	18.4	0.23	0	-8.21	42.15
253	14.5	20.85	388	1215	2.85	1.0502	2.15	0	376.1108	790.4	18.55	0.23	0	-8.28	42.14
253	15.5	21.55	590.5	1035.5	2.85	1.0379	3.5	0	376.06562	789.9	20.85	0.23	0	-8.23	42.14
253	16.5	18.6	318	246.5	2.85	1.1132	2.35	0	376.26731	789.65	20.55	0.23	0	-8.26	42.15
253	17.5	16.75	115.5	98.5	2.85	1.2003	1.9	0	376.68216	789.7	19.35	0.23	0	-8.36	42.15
253	18.5	15.8	29	31	2.85	1.2018	1.7	0	377.75549	789.9	18.25	0.23	0	-8.89	42.15
253	19.5	13.15	0	0	2.85	1.0921	2.05	0	379.38696	790.25	17.5	0.23	0	-8.61	42.16
253	20.5	12.85	0	0	2.84	0.9281	2.7	0	380.24314	790.85	16.3	0.23	0	-8.36	42.13
253	21.5	13.15	0	0	2.84	0.9122	4.1	0	380.70116	791.35	15.7	0.23	0	-8.46	42.1
253	22.5	12.7	0	0	2.84	0.914	2.35	0	380.87436	791.5	14.8	0.23	0	-8.57	42.08
253	23.5	12.75	0	0	2.84	0.9283	2.7	0	381.17941	791.8	14.4	0.23	0	-8.56	42.07
254	0.5	13.2	0	0	2.84	0.8973	2.45	0	381.56237	792	14.3	0.23	0	-8.44	42.05
254	1.5	11.35	0	0	2.84	0.9239	2.55	0	381.75103	792.3	14.15	0.23	0	-8.35	42.06
254	2.5	11.15	0	0	2.84	0.9362	2.75	0	382.04645	792.35	13.8	0.23	0	-8.33	42.05
254	3.5	10.65	0	0	2.83	0.948	2.8	0	382.3831	792.45	13.4	0.23	0	-8.28	42.05
254	4.5	10.55	0	0	2.83	0.9995	1.5	0	382.63983	792.9	12.8	0.23	0	-8.32	42
254	5.5	8.9	0	2.5	2.83	0.9122	0.8	0	382.82869	793.2	12.7	0.23	0	-8.52	42.03
254	6.5	9.15	49	143	2.83	0.9144	1.6	0	382.63573	793.6	12.35	0.225	0	-8.74	42.11
254	7.5	13.45	244.5	525.5	2.83	0.9531	1.15	0	381.46854	793.95	12.3	0.22	0	-9.39	42.18
254	8.5	15.95	464	924.5	2.83	1.0218	2.3	0	379.85891	794.2	13.2	0.22	0	-8.88	42.22
254	9.5	18.55	655.5	1286.5	2.83	1.1046	2.3	0	378.3346	794.45	15.25	0.22	0	-8.61	42.22
254	10.5	19.95	759.1	1371.1	2.82	1.1278	1.3	0	377.67389	794.3	17.1	0.22	0	-8.32	42.2
254	11.5	21.3	823.2	1487	2.82	1.1141	1.9	0	377.01253	793.85	19.9	0.22	0	-8.36	42.18
254	12.5	16.25	384.8	695	2.82	1.2255	2.5	1	376.53933	793.3	22.1	0.22	0	-8.16	42.16
254	13.5	14.65	164.8	297.6	2.82	1.2885	3.3	0	376.22861	793.1	19.85	0.22	0	-8.14	42.13
254	14.5	20.7	635	1147.1	2.82	1.0832	2.7	0	375.95993	792.35	19.85	0.22	0	-8.14	42.11
254	15.5	20.1	418.2	755.5	2.82	1.1046	3.85	0	375.9153	791.9	20.95	0.22	0	-8.22	42.1
254	16.5	20.4	231.2	417.6	2.81	1.0677	3	0	376.11754	791.75	20.2	0.22	0	-8.27	42.11
254	17.5	19.45	208.2	376.1	2.81	1.1144	3.8	0	376.53295	791.5	19.3	0.22	0	-8.31	42.13
254	18.5	16.5	22.7	41	2.81	1.1711	3.2	0	377.60682	791.75	18.2	0.22	0	-8.76	42.15
254	19.5	15.95	0	0	2.81	1.0758	2.9	0	381.565	792.15	17.4	0.22	0	-8.52	42.15
254	20.5	13.95	0	0	2.81	1.0682	1.3	0	384.14	793.1	16.5	0.22	0	-8.39	42.12
254	21.5	12.45	0	0	2.81	1.0554	1.05	0	385.62	793.5	15.7	0.22	0	-8.47	42.08
254	22.5	12.5	0	0	2.81	1.0793	3.4	0	387.51	793.65	15	0.22	0	-8.51	42.07
254	23.5	12.5	0	0	2.8	1.0593	3.35	0	385.865	793.8	14.5	0.22	0	-8.54	42.05
255	0.5	12.35	0	0	2.8	1.0651	3.35	0	386.335	793.95	14.1	0.22	0	-8.66	42.04
255	1.5	12.55	0	0	2.8	1.079	3.7	0	384.03	793.9	13.8	0.22	0	-8.78	42.04
255	2.5	12.15	0	0	2.8	1.0766	3.6	0	382.6	794.2	13.55	0.22	0	-8.79	42.05
255	3.5	12.1	0	0	2.8	1.1119	4	0	383.455	794.4	13.3	0.22	0	-8.64	42.06
255	4.5	12.1	0	0	2.8	1.157	3.45	0	383.615	794.65	13.2	0.22	0	-8.75	42.02
255	5.5	11.5	0	0	2.8	1.1473	3.05	0	383.77	794.75	13.15	0.22	0	-8.78	42.04
255	6.5	12.25	13.6	24.6	2.79	1.1608	4	0	386.525	794.85	13.15	0.22	0	-8.49	42.11
255	7.5	14.55	148.3	268	2.79	1.2014	3.35	0	383.05	795.2	13.45	0.22	0	-8.5	42.18
255	8.5	16.65	265	478.7	2.79	1.2056	2.9	0	377.25	795.5	14.1	0.22	0	-8.41	42.22
255	9.5	18.6	538.9	973.4	2.79	1.2203	2.5	0	376.32	795.55	15.9	0.22	0	-8.34	42.22
255	10.5	20.25	725	1309.5	2.79	1.232	3.1	0	376.48	795.25	17.75	0.22	0	-8.21	42.2
255	11.5	21.7	817.4	1476.5	2.79	1.2412	3.7	0	376.87452	794.65	20.6	0.22	0	-8.18	42.19
255	12.5	22.35	843.2	1523.2	2.78	1.2107	3.75	0	376.40196	794.25	24.35	0.22	0	-8.22	42.16
255	13.5	22.3	685.4	1238	2.78	1.1128	3.35	0	376.09187	793.6	25.3	0.22	0	-8.23	42.15
255	14.5	22.85	625.5	1129.8	2.78	1.0636	3.15	0	375.82382	793.05	25.4	0.22	0	-8.26	42.14
255	15.5	23.65	623.5	1126.2	2.78	1.0158	3.6	0	374.36	792.5	23.7	0.22	0	-8.27	42.12
255	16.5	23.25	428.9	774.7	2.78	1.0065	2.45	0	374.61	792.15	23.5	0.22	0	-8.26	42.13
255	17.5	21.65	193.5	349.6	2.78	1.0996	3.5	0	375.285	792.05	22.2	0.22	0	-8.34	42.14
255	18.5	17.9	27.7	50.1	2.78	1.1357	2.45	0	378.89	792.1	20.9	0.22	0	-8.44	42.15
255	19.5	15.85	0	0	2.77	1.1594	2.9	0	388.315	792.45	19	0.22	0	-8.32	42.15
255	20.5	14.9	0	0	2.77	1.1387	4.9	0	389.93	793.3	18	0.21	0	-8.32	42.12
255	21.5	14.1	0	0	2.77	1.1382	3.45	0	386.475	793.6	17.1	0.21	0	-8.27	42.09
255	22.5	14	0	0	2.77	1.1928	3.2	0	385.47	793.8	16.55	0.21	0	-8.33	42.08
255	23.5	13.4	0	0	2.77	1.2019	3.25	0	384.615	794	16.1	0.21	0	-8.49	42.07
256	0.5	13.1	0	0	2.77	1.2622	3.05	0	382.615	794.1	15.6	0.21	0	-8.41	42.06
256	1.5	12.6	0	0	2.77	1.2738	2.3	0	383.625	793.85	15.25	0.21	0	-9	42.06
256	2.5	11.7	0	0	2.76	1.2361	2.15	0	383.57	793.55	14.9	0.21	0	-8.55	42.06
256	3.5	10.55	0	0	2.76	1.2095	1.65	0	386.47	793.2	14.5	0.21	0	-8.44	42.07
256	4.5	10.45	0	0	2.76	1.211	1.9	0	390.095	793.05	14.1	0.21	0	-8.71	42.05
256	5.5	9.95	0	0	2.76	1.1746	1.6	0	389.625	793.15	13.7	0.21	0	-8.39	42.07
256	6.5	11.1	28.6	51.6	2.76	1.2739	0.95	0	390.72	793.4	13.4	0.21	0	-8.43	42.13
256	7.5	13.55	148.2	267.8	2.76	1.3321	0.85	0	384.61	793.45	13.4	0.21	0	-8.63	42.21
256	8.5	16.75	361.5	652.9	2.76	1.3626	1.5	0	381.555	793.25	14.2	0.21	0	-8.52	42.26
256	9.5	19.8	556.9	1005.9	2.75	1.364	1.1	0	379.47	793	15.6	0.21	0	-8.5	42.27
256	10.5	22.05	729.3	1317.3	2.75	1.3729	1.85	0	377.535	792.55	18.5	0.21	0	-8.46	42.27
256	11.5	23.05	859.5	1552.5	2.75	1.4173	4.4	0	375.725	791.75	21.85	0.21	0	-8.4	42.26
256	12.5	24	854.9	1544.2	2.75	1.3726	6.8	0	375.285	790.9	23.6	0.21	0	-8.27	42.24
256	13.5	24.55	827.1	1494	2.75	1.1322	5.2	0	374.915	790.2	23.65	0.21	0	-8.3	42.23
256	14.5	23.4	611.9	1105.2	2.75	1.1074	5.5	0	374.02	789.3	25.5	0.21	0	-8.23	42.23
256	15.5	24	611.1	1103.8	2.74	0.9533	4.4	0	373.58	788.7	23.85	0.21	0	-8.27	42.23
256	16.5	23.35	459.7	830.4	2.74	0.9305	2.8	0	374.05	788.15	21.1	0.21	0	-8.28	42.25
256	17.5	20.75	106.9	193.1	2.74	1.0007	4.25	0	376.215	787.9	22.4	0.21	0	-8.35	42.26
256	18.5	18.65	41.6	75.2	2.74	0.9884	5.05	0	377.545	787.85	21.45	0.21	0	-8.41	42.28
256	19.5	16.7	0	0	2.74	1.035	3.9	0	381.17	788.1	19.85	0.21	0	-8.45	42.28
256	20.5	15.95	0	0	2.74	0.9658	3.05	0	383.215	788.4	18.3	0.21	0	-8.64	42.24
256	21.5	15.8	0	0	2.74	0.9144	2.95	0	381.47	788.45	17.6	0.21	0	-8.73	42.21
256	22.5	14.4	0	0	2.73	0.9501	3.7	0	383.25	788.25	17	0.2	0	-8.52	42.2
256	23.5	13.15	0	0	2.73	0.9721	3.95	0	387.54	788.15	16.55	0.2	0	-8.36	42.18
257	0.5	12.7	0	0	2.73	0.9733	2.7	0	388.655	787.9	16	0.2	0	-8.34	42.17
257	1.5	12.95	0	0	2.73	0.9628	1.95	0	387.44	787.7	15.6	0.2	0	-8.28	42.17
257	2.5	11.8	0	0	2.73	0.9893	3.2	0	387.8	787.55	15.3	0.2	0	-8.26	42.18
257	3.5	12.5	0	0	2.73	0.9294	2.85	0	387.12	787.25	14.95	0.2	0	-8.31	42.18
257	4.5	11.35	0	0	2.73	0.9296	3.5	0	387.1	787.25	14.6	0.2	0	-8.27	42.14
257	5.5	11.2	0	0	2.72	0.9757	2.1	0	389.45	787.15	14.1	0.2	0	-8.22	42.16
257	6.5	12.05	17.2	31	2.72	1.0173	2.85	0	388.275	787.05	13.95	0.2	0	-8.23	42.23
257	7.5	13.8	86	155.4	2.72	1.1027	2.45	0	385.135	787.2	14.35	0.2	0	-8.37	42.29
257	8.5	16.5	278.4	502.8	2.72	1.1586	4.95	0	377.57	786.9	14.7	0.2	0	-8.39	42.33
257	9.5	19.3	675.7	1220.5	2.72	1.2259	6.3	0	374.895	786.75	16.2	0.2	0	-8.25	42.33
257	10.5	20	761.8	1376	2.72	1.2452	6.95	0	375.28	786.55	18.75	0.2	0	-8.38	42.33
257	11.5	21.2	872.2	1575.5	2.72	1.2484	7.05	0	375.28	786	22.15	0.2	0	-8.27	42.32
257	12.5	22.05	916.7	1655.8	2.71	1.207	8.6	0	375.305	785.3	25.05	0.2	0	-8.32	42.3
257	13.5	22	832.7	1504.1	2.71	1.0842	8.9	0	375.23	784.9	25.95	0.2	0	-8.26	42.27
257	14.5	18.2	321.7	581	2.71	1.0374	5.55	0	375.62	784.65	25.1	0.2	0	-8.22	42.26
257	15.5	21.5	481.9	870.4	2.71	1.0348	4.6	0	375.27	784.2	23.75	0.2	0	-8.27	42.24
257	16.5	19.5	294.4	531.8	2.71	1.0385	7.6	0	375.635	783.95	23.1	0.2	0	-8.28	42.25
257	17.5	17.6	109.7	198.1	2.71	1.1053	5	0	375.925	784	21.3	0.2	0	-8.22	42.26
257	18.5	16.7	19.4	35	2.7	1.1247	7.85	0	376.21	783.9	20.15	0.2	0	-8.11	42.28
257	19.5	14.9	0	0	2.7	1.1587	5.85	0	376.965	784.4	18.65	0.2	0	-8.16	42.28
257	20.5	13.95	0	0	2.7	1.1676	3.85	0	378.96	784.85	17.9	0.2	0	-8.15	42.25
257	21.5	14.15	0	0	2.7	1.1936	3.35	0	380.995	785.1	17.2	0.195	0	-8.19	42.22
257	22.5	14.25	0	0	2.7	1.2588	3.9	0	381.48	785.05	16.85	0.19	0	-8.21	42.21
257	23.5	13.5	0	0	2.7	1.2223	3.85	0	381.995	785.1	16.65	0.19	0	-8.18	42.2
258	0.5	11.75	0	0	2.7	1.1002	2.35	0	384.81	785.15	16.3	0.19	0	-8.18	42.2
258	1.5	11.85	0	0	2.69	1.0789	1.5	0	386.875	785.2	15.8	0.19	0	-8.21	42.2
258	2.5	11.8	0	0	2.69	1.0747	0.85	0	389.385	785.55	15.5	0.19	0	-8.17	42.19
258	3.5	11.65	0	0	2.69	0.9212	1.25	0	381.89	785.75	15.4	0.19	0	-8.18	42.21
258	4.5	10.25	0	0	2.69	0.9343	2.35	0	380.57	786.7	15	0.19	0	-8.18	42.17
258	5.5	10.7	0.4	0.7	2.69	0.8873	1.1	0	383.11	786.85	14.7	0.19	0	-8.2	42.2
258	6.5	10.45	13.6	24.6	2.69	0.9511	1.55	0	382.195	787.1	14.5	0.19	0	-8.26	42.28
258	7.5	12.25	160.5	289.9	2.69	1.0127	1.3	0	380.27	787.35	14.1	0.19	0	-8.55	42.35
258	8.5	15.15	399.4	721.4	2.68	0.9965	1.75	0	377.36	787.1	14.7	0.19	0	-8.44	42.4
258	9.5	17.2	590.8	1067.3	2.68	1.0607	2.1	0	376.61	787.1	16.6	0.19	0	-8.41	42.4
258	10.5	18.9	741.3	1338.9	2.68	1.0762	3.7	0	376.29	787.05	18.3	0.19	0	-8.24	42.39
258	11.5	19.35	726.2	1311.7	2.68	1.0875	4.95	0	375.485	786.65	20	0.19	0	-8.27	42.38
258	12.5	19.3	593.5	1072	2.68	1.0406	5.45	0	375.35	786	18.5	0.19	0	-8.32	42.36
258	13.5	16.3	346.9	626.6	2.68	1.1006	8.35	0.5	375.59	785.5	23.1	0.19	0	-8.24	42.33
258	14.5	19.3	624	1127.2	2.67	1.1565	5.45	0	375.61	784.8	21.7	0.19	0	-8.35	42.32
258	15.5	20	497	897.7	2.67	1.0447	9.3	0	375.49	784.25	17	0.19	0	-8.21	42.31
258	16.5	20.1	372.4	672.7	2.67	1.0444	7	0	375.335	783.85	21	0.19	0	-8.23	42.33
258	17.5	19	185.9	335.7	2.67	1.0548	5.3	0	375.27	783.8	20	0.19	0	-8.25	42.35
258	18.5	16.95	28.8	52	2.67	1.0547	3.9	0	376.64	783.7	18.8	0.185	0	-8.31	42.37
258	19.5	16	0	0	2.67	1.0266	1.55	0	379.18	783.8	17.7	0.18	0	-8.47	42.37
258	20.5	15.65	0	0	2.67	0.9919	4.55	0	378.255	784	16.9	0.18	0	-8.67	42.33
258	21.5	14.45	0	0	2.66	0.9658	5.8	0	378.285	784.2	16.3	0.18	0	-9.22	42.3
258	22.5	12.95	0	0	2.66	0.8731	5.45	0	380.775	784.35	15.6	0.18	0	-8.86	42.29
258	23.5	10.35	0	0	2.66	0.8181	3	0	385.105	784.65	15.15	0.18	0	-8.66	42.28
259	0.5	9.8	0	0	2.66	0.8276	2.5	0	384.195	784.9	14.4	0.18	0	-8.52	42.27
259	1.5	8.85	0	0	2.66	0.7876	1	0	384.245	785	13.85	0.18	0	-9.04	42.26
259	2.5	7.9	0	0	2.66	0.772	1.15	0	384.31	784.95	12.95	0.18	0	-8.45	42.26
259	3.5	7.3	0	0	2.66	0.7696	1	0	384.35	784.95	12.6	0.18	0	-8.43	42.25
259	4.5	6.65	0	0	2.65	0.7798	1.8	0	383.545	785.05	12.1	0.18	0	-8.51	42.22
259	5.5	6.65	0	0	2.65	0.7848	1.75	0	384.61	785.4	11.8	0.18	0	-8.97	42.25
259	6.5	8.75	24.1	43.6	2.65	0.8097	2.4	0	384.865	785.65	11.35	0.18	0	-9.05	42.32
259	7.5	13.8	186.9	337.7	2.65	0.8852	2.9	0	380.185	785.9	11.3	0.18	0	-8.65	42.41
259	8.5	16.85	401.8	725.8	2.65	0.8742	5	0	376.79	785.95	12.5	0.18	0	-8.8	42.45
259	9.5	19	597	1078.4	2.65	0.7751	5.05	0	375.68	786.15	13.85	0.18	0	-8.61	42.46
259	10.5	20	755.1	1364	2.65	0.5749	6.25	0	374.675	786.15	15.45	0.18	0	-8.25	42.46
259	11.5	20.85	853.1	1540.9	2.64	0.6502	4.9	0	374.395	786.05	19.7	0.18	0	-8.39	42.45
259	12.5	21.05	886.2	1600.8	2.64	0.7053	5.15	0	374.075	785.8	24	0.175	0	-8.38	42.43
259	13.5	21.7	862.5	1557.9	2.64	0.6562	6	0	374.335	785.3	25.3	0.17	0	-8.41	42.41
259	14.5	21.5	778.5	1406.2	2.64	0.52	7	0	374.735	785.1	24.75	0.17	0	-8.28	42.41
259	15.5	21.55	633.9	1145.1	2.64	0.5076	6.9	0	374.77	784.85	21.75	0.17	0	-8.21	42.42
259	16.5	20.75	434.9	785.5	2.64	0.56	5.15	0	374.565	785.05	22.8	0.17	0	-8.29	42.44
259	17.5	18.65	214.3	387.2	2.63	0.5089	5.7	0	375.19	785.55	20.3	0.17	0	-8.27	42.46
259	18.5	14.95	27.2	49.1	2.63	0.5077	3.35	0	377.31	786.1	16.25	0.17	0	-8.87	42.46
259	19.5	11.85	0	0	2.63	0.5046	5	0	380.815	786.4	17.25	0.17	0	-9.11	42.46
259	20.5	10.25	0	0	2.63	0.5196	3.75	0	382.125	787.1	16.1	0.17	0	-8.72	42.43
259	21.5	9.05	0	0	2.63	0.513	2.85	0	384.945	787.4	15.2	0.17	0	-8.46	42.39
259	22.5	9.95	0	0	2.63	0.4247	3.35	0	382.72	787.05	14.1	0.17	0	-8.44	42.38
259	23.5	7.8	0	0	2.63	0.4118	2.4	0	382.85	787.5	13.35	0.17	0	-8.35	42.38
260	0.5	5.7	0	0	2.62	0.418	2.65	0	383.03	787.9	12.7	0.17	0	-8.42	42.37
260	1.5	4.6	0	0	2.62	0.3906	1.55	0	384.57	788.2	12.1	0.17	0	-8.36	42.36
260	2.5	4.2	0	0	2.62	0.3827	2.05	0	383.48	788.3	11.5	0.17	0	-8.26	42.37
260	3.5	3.8	0	0	2.62	0.3894	1.6	0	388.72	788.4	10.95	0.17	0	-8.25	42.36
260	4.5	3.7	0	0	2.62	0.3489	1.4	0	384.885	788.8	10.4	0.17	0	-8.33	42.32
260	5.5	3.1	0	0	2.62	0.3159	0.6	0	382.4	789.15	9.95	0.17	0	-8.31	42.36
260	6.5	4.1	23.1	41.7	2.62	0.3336	0.95	0	381.135	789.35	9.45	0.16	0	-8.35	42.42
260	7.5	9.15	184.9	333.9	2.61	0.3578	1.15	0	379.13	789.75	9.15	0.16	0	-8.31	42.51
260	8.5	11.7	400.3	723.1	2.61	0.3704	2.55	0	377.985	789.85	10	0.16	0	-8.29	42.56
260	9.5	14.1	598	1080.2	2.61	0.3951	1.55	0	377.31	789.95	12	0.16	0	-8.3	42.56
260	10.5	15.6	757.6	1368.4	2.61	0.4109	3.25	0	377.07652	789.5	13.25	0.16	0	-8.3	42.55
260	11.5	16.8	856.1	1546.4	2.61	0.4418	3.6	0	376.41921	788.75	15.65	0.16	0	-8.17	42.54
260	12.5	17.9	898.4	1622.8	2.61	0.4043	2.45	0	375.95006	788.05	21.8	0.16	0	-8.26	42.51
260	13.5	19.1	874.2	1579	2.6	0.3781	3.55	0	375.64342	787.05	21.85	0.16	0	-8.28	42.5
260	14.5	19.55	777.6	1404.6	2.6	0.3455	3.65	0	375.37882	786.25	22.8	0.16	0	-8.23	42.49
260	15.5	19.05	634.1	1145.4	2.6	0.3018	3.1	0	375.33827	786.05	20.05	0.16	0	-8.29	42.5
260	16.5	17.4	442.3	799	2.6	0.26	5	0	375.54461	786.2	21.3	0.16	0	-8.35	42.52
260	17.5	15.1	218	393.8	2.6	0.2395	5	0	375.96413	786.8	19.75	0.16	0	-8.35	42.52
260	18.5	10.8	25.4	45.9	2.6	0.2517	4.6	0	377.04212	787.8	17.15	0.16	0	-8.5	42.54
260	19.5	9.15	0	0	2.6	0.266	3.25	0	378.67828	788.55	15.8	0.16	0	-9.17	42.53
260	20.5	8.1	0	0	2.59	0.2464	2.55	0	379.53915	789.1	14.5	0.16	0	-8.62	42.48
260	21.5	7.55	0	0	2.59	0.292	4.5	0	380.00186	789.3	13.65	0.16	0	-8.47	42.45
260	22.5	6.9	0	0	2.59	0.2838	2.25	0	380.17977	789.6	12.3	0.16	0	-8.61	42.45
260	23.5	3.85	0	0	2.59	0.2773	1.5	0	380.48954	789.95	11.7	0.16	0	-9.1	42.45
261	0.5	3.45	0	0	2.59	0.265	1.4	0	380.87723	789.9	10.9	0.16	0	-8.6	42.41
